tiempo,muestra_id,etiqueta,MQ2,MQ4,MQ135,MQ3,MQ7,MQ9,temp,humedad
30,gasolina_90_015,gasolina_90,354.27,282.84,443.34,468.01,166.27,208.92,22.03,59.06
31,gasolina_90_015,gasolina_90,356.96,284.52,448.75,479.74,164.5,220.98,22.14,59.14
32,gasolina_90_015,gasolina_90,368.27,284.37,451.76,474.92,169.8,219.06,22.02,59.85
33,gasolina_90_015,gasolina_90,365.16,285.86,452.52,482.85,164.84,222.4,21.8,60.08
34,gasolina_90_015,gasolina_90,370.12,286.49,465.19,485.88,178.58,222.03,21.83,60.34
35,gasolina_90_015,gasolina_90,367.6,288.97,464.02,490.68,178.64,218.98,22.0,60.31
36,gasolina_90_015,gasolina_90,372.05,297.44,468.46,493.66,177.6,226.64,21.92,60.26
37,gasolina_90_015,gasolina_90,371.9,293.56,470.11,501.45,167.29,228.99,22.01,59.16
38,gasolina_90_015,gasolina_90,377.02,298.59,476.29,492.41,182.11,226.95,22.14,60.37
39,gasolina_90_015,gasolina_90,375.56,300.8,476.0,496.94,182.51,228.11,21.83,59.8
40,gasolina_90_015,gasolina_90,380.96,300.19,481.27,501.74,177.7,231.28,22.38,59.94
41,gasolina_90_015,gasolina_90,385.23,301.93,480.48,507.45,180.29,234.56,22.27,60.18
42,gasolina_90_015,gasolina_90,387.25,300.27,482.85,508.3,182.55,232.71,22.15,59.53
43,gasolina_90_015,gasolina_90,385.42,306.49,479.92,518.97,181.51,228.69,22.03,60.02
44,gasolina_90_015,gasolina_90,386.54,308.59,490.25,515.49,184.42,235.36,22.36,59.26
45,gasolina_90_015,gasolina_90,388.61,306.92,492.22,513.93,178.51,237.0,22.06,60.74
46,gasolina_90_015,gasolina_90,385.69,311.22,498.53,517.07,180.49,236.11,22.0,60.28
47,gasolina_90_015,gasolina_90,388.95,313.39,489.64,514.62,188.26,231.25,21.96,61.56
48,gasolina_90_015,gasolina_90,391.84,306.27,494.26,521.21,185.96,240.76,21.79,60.84
49,gasolina_90_015,gasolina_90,393.68,312.66,493.9,526.65,185.22,240.27,21.81,59.5
50,gasolina_90_015,gasolina_90,396.02,309.95,494.49,522.2,188.56,238.16,21.98,60.01
51,gasolina_90_015,gasolina_90,389.14,307.61,499.25,523.17,190.08,243.52,22.14,60.91
52,gasolina_90_015,gasolina_90,395.52,314.66,497.59,533.91,193.28,241.19,22.08,60.68
53,gasolina_90_015,gasolina_90,396.15,311.39,503.01,527.88,188.27,239.15,21.66,60.12
54,gasolina_90_015,gasolina_90,400.08,313.3,505.66,526.56,184.92,241.92,21.98,60.38
55,gasolina_90_015,gasolina_90,395.76,318.65,508.16,529.51,192.17,239.39,22.22,60.52
56,gasolina_90_015,gasolina_90,401.35,315.03,494.25,528.6,186.86,240.04,22.02,59.79
57,gasolina_90_015,gasolina_90,396.92,312.4,501.76,534.73,187.06,241.81,21.91,60.17
58,gasolina_90_015,gasolina_90,401.35,306.9,507.72,536.46,186.17,240.8,21.91,59.62
59,gasolina_90_015,gasolina_90,401.2,310.63,501.99,537.5,186.79,247.78,22.07,59.1
0,gasolina_90_016,gasolina_90,0.0,0.0,8.83,2.17,7.11,4.19,22.05,60.15
1,gasolina_90_016,gasolina_90,30.39,15.23,31.13,43.09,10.25,21.0,22.17,59.55
2,gasolina_90_016,gasolina_90,57.67,36.51,57.67,72.5,20.62,42.51,21.82,60.06
3,gasolina_90_016,gasolina_90,84.21,61.0,91.27,113.49,34.79,54.85,21.76,60.97
4,gasolina_90_016,gasolina_90,108.41,76.19,115.95,141.53,46.85,74.02,22.35,59.77
5,gasolina_90_016,gasolina_90,130.19,88.34,137.2,173.59,51.78,81.13,22.09,60.99
6,gasolina_90_016,gasolina_90,157.29,106.33,160.55,202.88,64.39,102.21,21.94,59.6
7,gasolina_90_016,gasolina_90,175.59,119.15,178.71,229.07,70.99,116.77,22.26,60.04
8,gasolina_90_016,gasolina_90,191.54,129.99,199.28,247.37,81.39,127.09,22.08,60.68
9,gasolina_90_016,gasolina_90,211.46,144.74,217.04,275.47,81.98,143.25,21.92,60.35
10,gasolina_90_016,gasolina_90,224.47,157.78,237.58,297.96,90.23,150.3,22.46,59.12
11,gasolina_90_016,gasolina_90,248.1,162.0,250.32,317.18,95.81,159.21,21.77,60.51
12,gasolina_90_016,gasolina_90,255.01,176.18,264.32,333.36,103.49,164.06,22.01,59.29
13,gasolina_90_016,gasolina_90,275.48,180.97,277.91,355.49,105.98,177.44,21.7,60.32
14,gasolina_90_016,gasolina_90,292.21,200.71,292.6,373.55,108.02,190.43,22.16,59.76
15,gasolina_90_016,gasolina_90,302.62,199.61,303.17,388.13,114.91,196.76,21.79,59.47
16,gasolina_90_016,gasolina_90,307.4,210.17,314.12,397.18,120.72,200.87,21.76,59.42
17,gasolina_90_016,gasolina_90,326.96,212.35,325.7,413.7,125.42,209.63,22.19,59.85
18,gasolina_90_016,gasolina_90,326.74,225.34,336.39,432.69,123.82,214.71,22.38,59.82
19,gasolina_90_016,gasolina_90,338.95,228.56,344.35,438.45,133.18,218.2,22.25,60.23
20,gasolina_90_016,gasolina_90,348.98,235.86,353.99,448.18,135.78,225.65,21.79,59.75
21,gasolina_90_016,gasolina_90,354.71,245.19,354.65,460.36,145.94,231.22,22.15,60.05
22,gasolina_90_016,gasolina_90,361.78,237.14,371.25,468.3,141.33,234.23,22.35,61.2
23,gasolina_90_016,gasolina_90,371.47,247.18,374.27,481.14,151.86,239.54,21.52,60.34
24,gasolina_90_016,gasolina_90,380.36,248.23,385.04,489.6,148.89,242.18,22.2,59.8
25,gasolina_90_016,gasolina_90,379.1,250.97,394.57,498.06,151.81,247.22,21.89,59.46
26,gasolina_90_016,gasolina_90,388.02,254.62,394.45,502.73,155.65,252.15,22.16,60.67
27,gasolina_90_016,gasolina_90,397.88,266.0,402.18,507.69,158.17,260.81,22.07,60.96
28,gasolina_90_016,gasolina_90,395.17,264.51,409.85,517.95,161.88,258.99,21.83,59.89
29,gasolina_90_016,gasolina_90,399.87,267.74,415.0,525.88,160.9,256.93,21.93,59.39
30,gasolina_90_016,gasolina_90,412.41,272.34,413.32,529.05,159.63,269.4,21.85,59.3
31,gasolina_90_016,gasolina_90,406.54,276.76,419.1,530.02,166.75,269.62,21.99,60.68
32,gasolina_90_016,gasolina_90,418.85,276.97,421.6,541.75,165.89,270.63,21.83,60.3
33,gasolina_90_016,gasolina_90,418.21,281.56,432.74,541.99,161.41,269.31,22.2,60.13
34,gasolina_90_016,gasolina_90,423.47,282.6,433.3,545.8,168.38,272.46,21.82,59.68
35,gasolina_90_016,gasolina_90,425.89,286.1,435.77,541.37,166.29,275.53,22.3,59.46
36,gasolina_90_016,gasolina_90,430.46,292.72,434.14,557.44,167.48,277.1,21.84,59.63
37,gasolina_90_016,gasolina_90,440.91,292.62,444.2,561.32,166.16,281.6,22.21,59.57
38,gasolina_90_016,gasolina_90,438.22,293.93,449.09,561.93,168.71,281.0,22.29,59.09
39,gasolina_90_016,gasolina_90,431.54,293.71,444.67,566.34,175.79,282.0,21.63,61.02
40,gasolina_90_016,gasolina_90,437.02,291.79,451.62,568.1,173.66,286.57,22.22,59.83
41,gasolina_90_016,gasolina_90,446.69,289.98,452.74,569.47,178.81,286.92,21.87,60.33
42,gasolina_90_016,gasolina_90,446.8,299.64,449.4,573.1,175.46,287.66,22.15,58.99
43,gasolina_90_016,gasolina_90,446.97,298.08,451.86,574.73,175.56,278.18,21.86,59.56
44,gasolina_90_016,gasolina_90,449.3,297.7,455.5,583.83,179.87,292.82,21.9,60.27
45,gasolina_90_016,gasolina_90,448.63,300.62,459.02,579.51,182.01,290.68,22.12,60.73
46,gasolina_90_016,gasolina_90,453.94,298.0,460.68,585.82,180.81,288.8,21.87,60.5
47,gasolina_90_016,gasolina_90,449.98,302.28,465.52,584.96,176.51,290.43,22.07,59.33
48,gasolina_90_016,gasolina_90,452.85,305.07,466.04,588.82,177.08,297.46,21.94,59.38
49,gasolina_90_016,gasolina_90,454.32,309.21,463.91,588.47,184.62,290.44,21.74,59.19
50,gasolina_90_016,gasolina_90,457.12,306.18,469.22,590.66,178.96,295.49,22.02,59.16
51,gasolina_90_016,gasolina_90,465.22,307.97,466.33,593.19,182.73,295.77,21.87,60.3
52,gasolina_90_016,gasolina_90,459.27,304.66,471.0,593.54,183.19,301.03,22.0,60.16
53,gasolina_90_016,gasolina_90,461.49,305.55,467.87,594.27,178.51,304.42,21.72,59.35
54,gasolina_90_016,gasolina_90,463.89,310.47,465.54,596.86,186.13,297.95,22.52,59.14
55,gasolina_90_016,gasolina_90,462.87,312.38,472.14,595.51,181.19,299.92,22.16,60.3
56,gasolina_90_016,gasolina_90,464.68,306.35,469.58,594.31,181.21,302.13,22.02,61.3
57,gasolina_90_016,gasolina_90,462.87,310.08,471.32,596.16,182.48,302.94,22.02,59.6
58,gasolina_90_016,gasolina_90,460.2,309.0,471.92,602.54,178.9,299.04,22.03,59.08
59,gasolina_90_016,gasolina_90,461.11,308.74,469.96,600.36,182.7,298.75,22.09,60.86
0,gasolina_90_017,gasolina_90,0.0,0.0,0.0,0.7,1.8,2.56,21.9,60.14
1,gasolina_90_017,gasolina_90,35.72,20.96,33.56,37.48,12.33,14.66,21.96,60.37
2,gasolina_90_017,gasolina_90,65.46,32.99,65.95,71.36,24.86,34.81,21.94,59.82
3,gasolina_90_017,gasolina_90,92.08,47.74,96.79,106.03,37.81,55.29,21.82,60.03
4,gasolina_90_017,gasolina_90,117.19,62.4,128.45,137.52,43.74,67.34,21.8,59.57
5,gasolina_90_017,gasolina_90,140.67,74.1,139.73,169.29,57.82,80.03,21.72,59.68
6,gasolina_90_017,gasolina_90,166.43,86.22,175.03,197.42,56.61,94.74,22.31,60.95
7,gasolina_90_017,gasolina_90,198.41,98.27,203.54,219.5,66.18,105.68,21.88,60.2
8,gasolina_90_017,gasolina_90,206.44,111.21,220.08,244.31,75.75,117.48,22.23,59.17
9,gasolina_90_017,gasolina_90,231.41,121.37,236.51,270.04,78.64,123.64,21.61,59.73
10,gasolina_90_017,gasolina_90,251.67,131.39,250.5,286.33,84.21,133.24,22.08,59.41
11,gasolina_90_017,gasolina_90,267.87,140.51,272.1,306.54,97.02,148.26,22.07,60.28
12,gasolina_90_017,gasolina_90,279.66,150.74,287.03,325.7,99.53,153.23,21.86,60.23
13,gasolina_90_017,gasolina_90,298.98,160.47,299.44,346.7,104.68,164.54,21.82,60.07
14,gasolina_90_017,gasolina_90,309.79,159.84,319.21,362.91,110.05,174.43,21.96,60.42
15,gasolina_90_017,gasolina_90,315.1,178.42,335.14,373.02,109.28,178.34,21.71,60.22
16,gasolina_90_017,gasolina_90,335.07,174.76,346.42,390.32,122.45,184.16,21.72,60.49
17,gasolina_90_017,gasolina_90,344.32,179.43,358.73,407.33,123.44,196.84,22.02,59.81
18,gasolina_90_017,gasolina_90,353.81,194.13,363.19,415.52,125.67,194.82,22.21,59.81
19,gasolina_90_017,gasolina_90,364.37,197.88,380.49,426.74,128.92,200.12,22.02,60.16
20,gasolina_90_017,gasolina_90,371.88,201.57,385.46,430.4,131.41,205.24,21.99,60.94
21,gasolina_90_017,gasolina_90,384.21,201.48,394.75,444.55,138.27,213.27,22.24,59.99
22,gasolina_90_017,gasolina_90,396.5,211.03,400.29,461.64,141.18,213.49,22.33,61.04
23,gasolina_90_017,gasolina_90,399.06,210.83,409.68,465.95,146.74,221.88,22.02,60.75
24,gasolina_90_017,gasolina_90,405.31,219.2,416.61,473.34,145.1,223.91,21.92,60.67
25,gasolina_90_017,gasolina_90,410.67,217.41,430.65,482.68,140.66,226.04,21.64,59.52
26,gasolina_90_017,gasolina_90,409.66,222.52,427.23,487.13,145.16,231.4,21.92,60.75
27,gasolina_90_017,gasolina_90,429.11,228.37,435.64,499.64,147.45,230.14,21.98,61.13
28,gasolina_90_017,gasolina_90,429.69,228.35,437.87,502.83,156.91,239.71,21.87,59.65
29,gasolina_90_017,gasolina_90,431.5,231.86,444.17,502.36,154.6,238.68,21.89,60.23
30,gasolina_90_017,gasolina_90,440.36,233.27,452.84,508.44,157.89,243.21,21.7,60.5
31,gasolina_90_017,gasolina_90,441.92,236.77,460.35,519.35,159.27,244.13,22.19,60.34
32,gasolina_90_017,gasolina_90,446.87,236.32,454.91,521.86,160.4,250.91,22.07,60.67
33,gasolina_90_017,gasolina_90,450.52,244.19,463.54,528.25,157.67,250.36,21.6,59.87
34,gasolina_90_017,gasolina_90,457.57,241.15,465.71,532.68,163.03,250.19,22.01,61.32
35,gasolina_90_017,gasolina_90,463.11,248.01,473.67,534.6,157.37,251.5,21.9,59.06
36,gasolina_90_017,gasolina_90,459.36,240.27,475.51,540.26,169.02,256.53,21.81,59.03
37,gasolina_90_017,gasolina_90,460.54,243.99,476.02,540.78,163.73,257.95,21.95,60.01
38,gasolina_90_017,gasolina_90,472.02,245.74,482.81,544.46,166.77,261.12,22.18,59.53
39,gasolina_90_017,gasolina_90,470.66,251.51,483.41,549.28,169.54,265.4,21.69,59.94
40,gasolina_90_017,gasolina_90,470.92,253.77,481.89,551.4,167.68,259.05,21.71,59.77
41,gasolina_90_017,gasolina_90,479.18,253.1,490.96,558.0,171.18,260.83,22.09,59.73
42,gasolina_90_017,gasolina_90,476.55,249.75,494.05,554.33,171.7,260.58,22.09,59.62
43,gasolina_90_017,gasolina_90,479.63,258.01,495.7,557.74,166.56,273.77,22.35,60.36
44,gasolina_90_017,gasolina_90,479.66,256.03,493.61,563.77,173.32,263.47,21.91,60.56
45,gasolina_90_017,gasolina_90,488.47,261.88,499.31,561.25,163.44,267.67,22.0,60.07
46,gasolina_90_017,gasolina_90,485.47,254.19,500.39,565.8,175.79,270.52,22.12,59.79
47,gasolina_90_017,gasolina_90,486.62,259.25,500.61,568.68,176.22,274.76,22.44,60.04
48,gasolina_90_017,gasolina_90,476.75,263.45,500.14,564.94,173.61,267.98,22.12,59.22
49,gasolina_90_017,gasolina_90,486.37,261.48,505.0,570.83,172.92,267.12,21.9,60.12
50,gasolina_90_017,gasolina_90,495.31,254.98,503.76,566.36,170.78,273.64,22.11,60.22
51,gasolina_90_017,gasolina_90,494.79,260.3,504.33,578.27,175.41,273.6,22.0,59.08
52,gasolina_90_017,gasolina_90,486.99,260.59,509.92,575.35,179.29,269.03,22.32,59.52
53,gasolina_90_017,gasolina_90,494.78,262.84,507.28,578.2,174.8,268.51,22.0,59.8
54,gasolina_90_017,gasolina_90,505.24,265.41,507.56,572.13,171.61,270.01,22.02,60.71
55,gasolina_90_017,gasolina_90,499.37,264.54,508.74,577.14,176.02,278.74,21.96,59.96
56,gasolina_90_017,gasolina_90,490.19,263.72,513.08,574.11,175.62,276.42,21.7,60.53
57,gasolina_90_017,gasolina_90,496.03,263.55,508.01,579.36,185.54,276.82,21.83,60.57
58,gasolina_90_017,gasolina_90,497.41,269.23,514.56,570.25,175.41,277.72,22.03,59.49
59,gasolina_90_017,gasolina_90,497.15,259.76,512.58,586.51,181.08,281.83,22.18,60.51
0,gasolina_90_018,gasolina_90,2.49,2.39,0.0,5.73,0.0,0.0,21.82,61.35
1,gasolina_90_018,gasolina_90,34.33,18.71,34.36,44.2,12.4,20.51,21.83,59.75
2,gasolina_90_018,gasolina_90,59.01,37.18,66.9,86.01,25.28,39.8,21.97,59.88
3,gasolina_90_018,gasolina_90,94.62,59.38,88.63,121.18,36.87,52.69,22.21,60.19
4,gasolina_90_018,gasolina_90,119.06,73.1,115.73,151.53,47.3,65.23,22.52,59.33
5,gasolina_90_018,gasolina_90,141.74,94.44,138.48,185.08,58.71,82.9,21.7,59.72
6,gasolina_90_018,gasolina_90,173.07,110.99,168.95,217.02,66.07,89.26,21.89,59.7
7,gasolina_90_018,gasolina_90,196.28,123.7,179.69,240.92,77.56,105.05,22.11,60.19
8,gasolina_90_018,gasolina_90,220.26,136.97,202.42,265.75,83.81,107.95,21.96,59.9
9,gasolina_90_018,gasolina_90,231.01,145.95,224.64,293.77,90.97,126.74,22.02,60.62
10,gasolina_90_018,gasolina_90,253.91,156.03,244.54,317.18,96.0,131.93,22.08,59.94
11,gasolina_90_018,gasolina_90,275.52,170.28,253.44,340.26,107.2,145.43,22.14,59.98
12,gasolina_90_018,gasolina_90,287.64,185.03,273.09,357.19,114.71,146.47,22.41,59.15
13,gasolina_90_018,gasolina_90,300.15,190.96,285.04,379.54,113.3,162.43,21.88,60.15
14,gasolina_90_018,gasolina_90,315.97,200.3,297.19,392.6,122.78,172.03,21.88,59.57
15,gasolina_90_018,gasolina_90,331.22,208.29,313.82,407.89,121.68,174.68,21.85,59.96
16,gasolina_90_018,gasolina_90,339.83,218.43,322.15,426.47,132.26,183.48,22.0,60.26
17,gasolina_90_018,gasolina_90,350.92,227.72,333.23,436.5,136.81,186.53,22.13,61.1
18,gasolina_90_018,gasolina_90,361.76,231.36,338.9,455.28,137.76,193.0,21.78,60.37
19,gasolina_90_018,gasolina_90,377.27,236.84,351.14,471.31,142.07,193.8,22.09,59.45
20,gasolina_90_018,gasolina_90,386.68,241.62,364.5,482.55,144.34,203.66,21.98,60.77
21,gasolina_90_018,gasolina_90,390.6,246.58,372.49,487.65,151.84,205.44,22.44,59.33
22,gasolina_90_018,gasolina_90,399.9,253.51,384.63,495.74,160.53,216.8,22.08,59.51
23,gasolina_90_018,gasolina_90,410.33,256.34,390.02,506.47,157.23,217.02,21.8,60.37
24,gasolina_90_018,gasolina_90,417.47,266.73,387.74,521.61,167.88,221.21,22.38,59.87
25,gasolina_90_018,gasolina_90,418.53,266.48,402.63,524.37,161.18,227.97,22.0,60.29
26,gasolina_90_018,gasolina_90,429.71,272.85,404.19,535.49,162.65,233.46,21.87,60.56
27,gasolina_90_018,gasolina_90,434.23,275.77,409.61,539.15,162.49,229.6,21.94,60.11
28,gasolina_90_018,gasolina_90,443.52,277.34,413.7,544.79,171.3,239.89,22.25,60.35
29,gasolina_90_018,gasolina_90,447.6,287.06,422.26,557.54,170.9,234.44,21.86,60.0
30,gasolina_90_018,gasolina_90,450.73,290.82,426.1,565.19,172.44,240.19,21.73,59.63
31,gasolina_90_018,gasolina_90,456.68,287.94,432.98,567.87,174.44,250.0,21.98,60.58
32,gasolina_90_018,gasolina_90,458.15,292.74,436.96,573.26,170.07,245.89,22.25,60.26
33,gasolina_90_018,gasolina_90,464.67,287.96,435.78,578.83,179.9,251.61,21.97,60.2
34,gasolina_90_018,gasolina_90,467.1,292.53,434.69,583.53,180.63,248.1,21.68,60.31
35,gasolina_90_018,gasolina_90,469.74,299.36,450.34,580.15,179.35,251.19,22.29,59.18
36,gasolina_90_018,gasolina_90,479.6,300.16,447.54,590.05,181.4,256.71,21.79,60.17
37,gasolina_90_018,gasolina_90,475.69,299.39,458.47,595.7,185.72,258.61,21.72,60.88
38,gasolina_90_018,gasolina_90,472.17,301.18,452.03,599.74,185.64,256.22,22.0,59.51
39,gasolina_90_018,gasolina_90,477.87,307.35,458.01,606.08,183.64,260.23,21.94,60.6
40,gasolina_90_018,gasolina_90,487.93,307.39,457.27,607.32,188.91,257.44,21.73,59.86
41,gasolina_90_018,gasolina_90,491.74,311.67,457.16,603.84,191.7,257.33,22.1,59.69
42,gasolina_90_018,gasolina_90,494.23,307.3,465.99,610.62,189.47,256.0,21.56,59.89
43,gasolina_90_018,gasolina_90,492.16,307.53,461.23,614.3,191.19,262.59,22.16,59.41
44,gasolina_90_018,gasolina_90,492.27,317.06,466.5,615.38,197.16,259.83,22.16,60.83
45,gasolina_90_018,gasolina_90,494.15,315.82,465.04,615.17,192.09,267.38,22.22,60.78
46,gasolina_90_018,gasolina_90,496.6,317.88,468.54,622.02,192.2,267.21,22.08,59.2
47,gasolina_90_018,gasolina_90,494.99,315.6,465.99,623.76,194.79,267.7,21.78,60.69
48,gasolina_90_018,gasolina_90,505.94,316.66,473.97,623.69,194.34,267.14,21.99,60.45
49,gasolina_90_018,gasolina_90,508.23,312.89,473.42,621.26,198.05,266.47,21.71,60.32
50,gasolina_90_018,gasolina_90,507.71,319.89,475.56,627.62,198.01,266.29,21.98,59.77
51,gasolina_90_018,gasolina_90,500.17,317.67,479.4,629.59,196.16,270.0,22.1,59.6
52,gasolina_90_018,gasolina_90,503.87,319.94,477.97,630.25,194.25,269.03,22.63,60.45
53,gasolina_90_018,gasolina_90,507.09,319.33,476.77,630.2,195.94,265.08,21.69,59.68
54,gasolina_90_018,gasolina_90,507.45,319.93,483.49,627.37,193.19,275.81,22.03,60.44
55,gasolina_90_018,gasolina_90,513.9,319.15,479.62,632.15,189.94,270.81,22.18,60.27
56,gasolina_90_018,gasolina_90,510.46,320.65,478.77,637.84,194.64,273.08,22.03,60.73
57,gasolina_90_018,gasolina_90,512.32,318.4,477.93,636.77,196.25,271.26,22.2,60.09
58,gasolina_90_018,gasolina_90,510.32,325.1,481.08,640.68,194.37,275.0,22.29,59.31
59,gasolina_90_018,gasolina_90,509.84,326.63,486.34,636.34,194.8,276.27,22.24,59.42
0,gasolina_90_019,gasolina_90,0.19,0.0,0.0,0.0,0.0,2.69,22.25,60.59
1,gasolina_90_019,gasolina_90,23.78,17.55,35.36,39.68,13.44,11.6,21.83,59.99
2,gasolina_90_019,gasolina_90,52.22,42.97,65.99,74.1,23.94,36.2,22.06,60.03
3,gasolina_90_019,gasolina_90,72.91,59.3,96.65,106.96,35.54,53.61,22.05,59.68
4,gasolina_90_019,gasolina_90,97.84,72.15,119.68,138.09,45.97,60.29,21.92,59.7
5,gasolina_90_019,gasolina_90,113.82,95.18,150.99,165.95,52.16,73.49,22.28,60.3
6,gasolina_90_019,gasolina_90,131.95,109.56,172.93,192.21,63.87,87.95,21.93,60.06
7,gasolina_90_019,gasolina_90,150.15,123.49,201.45,216.13,65.78,96.0,21.97,59.67
8,gasolina_90_019,gasolina_90,168.72,135.05,212.27,236.63,79.33,113.47,21.91,59.17
9,gasolina_90_019,gasolina_90,184.89,150.8,237.79,261.69,85.76,119.31,22.21,60.04
10,gasolina_90_019,gasolina_90,192.57,157.61,256.93,283.97,91.52,129.42,22.11,59.68
11,gasolina_90_019,gasolina_90,204.87,168.19,275.87,303.2,103.84,143.44,22.07,59.94
12,gasolina_90_019,gasolina_90,223.73,178.6,288.29,324.09,101.7,147.39,21.78,61.02
13,gasolina_90_019,gasolina_90,237.31,189.74,301.24,341.34,109.66,159.19,21.8,60.08
14,gasolina_90_019,gasolina_90,245.47,195.37,320.86,350.73,116.85,168.02,21.82,59.59
15,gasolina_90_019,gasolina_90,256.39,206.77,331.51,371.5,125.25,171.38,21.66,60.41
16,gasolina_90_019,gasolina_90,271.76,214.83,341.17,383.72,121.11,181.32,21.73,59.85
17,gasolina_90_019,gasolina_90,272.72,221.26,354.99,397.62,128.75,182.5,22.13,59.98
18,gasolina_90_019,gasolina_90,281.21,234.37,368.42,408.79,136.87,196.67,21.97,60.17
19,gasolina_90_019,gasolina_90,289.11,233.53,376.6,421.18,137.31,198.13,22.05,59.39
20,gasolina_90_019,gasolina_90,296.65,238.26,385.89,434.42,136.27,200.35,22.19,59.85
21,gasolina_90_019,gasolina_90,307.76,245.01,396.44,440.54,144.98,201.44,21.93,60.15
22,gasolina_90_019,gasolina_90,314.45,255.09,402.85,454.98,144.02,214.41,22.16,59.54
23,gasolina_90_019,gasolina_90,319.82,255.31,413.71,458.58,147.9,218.6,21.98,60.41
24,gasolina_90_019,gasolina_90,323.88,265.0,417.11,465.56,156.04,216.97,22.32,60.45
25,gasolina_90_019,gasolina_90,329.39,258.8,425.92,475.34,157.44,226.63,21.86,60.4
26,gasolina_90_019,gasolina_90,337.1,271.43,433.88,476.34,155.78,221.73,21.96,60.49
27,gasolina_90_019,gasolina_90,340.35,275.36,439.39,484.94,150.85,228.76,21.96,59.51
28,gasolina_90_019,gasolina_90,338.67,273.19,443.38,497.08,161.0,236.05,21.79,60.44
29,gasolina_90_019,gasolina_90,347.97,280.72,447.89,504.14,163.21,231.92,22.0,59.88
30,gasolina_90_019,gasolina_90,353.09,278.14,454.01,507.57,164.2,240.55,22.15,60.0
31,gasolina_90_019,gasolina_90,355.82,285.41,459.89,506.02,164.85,234.44,22.26,59.97
32,gasolina_90_019,gasolina_90,357.91,289.87,464.24,512.89,167.09,240.12,21.65,59.65
33,gasolina_90_019,gasolina_90,361.05,289.33,462.54,524.21,168.45,243.33,22.08,59.61
34,gasolina_90_019,gasolina_90,365.88,290.9,468.05,526.66,174.58,247.35,22.18,59.74
35,gasolina_90_019,gasolina_90,362.43,298.65,480.41,533.48,170.37,243.54,21.79,59.16
36,gasolina_90_019,gasolina_90,369.45,301.03,477.11,533.42,176.69,247.5,22.41,61.0
37,gasolina_90_019,gasolina_90,371.75,296.39,482.7,534.9,170.21,254.16,22.24,60.08
38,gasolina_90_019,gasolina_90,370.58,296.21,483.8,537.65,173.69,254.87,22.15,60.69
39,gasolina_90_019,gasolina_90,373.48,300.54,488.44,543.49,180.28,254.47,22.37,60.27
40,gasolina_90_019,gasolina_90,381.59,302.16,488.73,547.68,181.43,256.71,21.98,60.69
41,gasolina_90_019,gasolina_90,373.65,300.32,493.08,547.62,179.26,255.94,22.11,59.59
42,gasolina_90_019,gasolina_90,383.64,308.94,496.9,556.07,178.97,257.71,21.7,59.73
43,gasolina_90_019,gasolina_90,382.95,310.39,493.47,554.72,178.98,257.43,22.05,59.8
44,gasolina_90_019,gasolina_90,383.73,303.32,496.48,553.04,178.13,260.22,22.13,60.12
45,gasolina_90_019,gasolina_90,389.4,311.27,498.14,555.1,181.27,261.63,22.28,60.6
46,gasolina_90_019,gasolina_90,386.09,310.29,502.73,561.57,183.76,260.59,21.75,59.5
47,gasolina_90_019,gasolina_90,389.76,312.6,499.0,560.26,183.41,258.15,22.22,59.81
48,gasolina_90_019,gasolina_90,393.86,310.89,500.69,560.4,181.76,261.21,21.96,60.17
49,gasolina_90_019,gasolina_90,390.64,313.15,500.02,564.49,182.28,267.93,21.81,59.1
50,gasolina_90_019,gasolina_90,394.01,315.18,503.41,560.16,187.62,268.01,21.5,59.77
51,gasolina_90_019,gasolina_90,398.08,313.47,506.18,565.25,180.09,259.28,22.21,59.08
52,gasolina_90_019,gasolina_90,394.7,318.26,504.42,564.59,187.5,266.58,21.88,60.6
53,gasolina_90_019,gasolina_90,398.4,317.06,507.13,567.3,185.1,264.97,22.19,59.24
